timestamp,location,energy_consumption,temperature
03-01-2023 17:00,Commercial,119.2834574,24.10716776
03-01-2023 18:00,Commercial,367.4103666,20.31756971
03-01-2023 19:00,Commercial,159.6373562,23.16469242
03-01-2023 20:00,Commercial,260.8708146,28.84150184
03-01-2023 21:00,Residential,316.085517,31.91863571
03-01-2023 22:00,Industrial,449.0784063,22.13150999
03-01-2023 23:00,Commercial,449.9847943,19.65248892
04-01-2023 00:00,Commercial,385.5801802,27.52986264
04-01-2023 01:00,Commercial,65.82064642,33.424302
04-01-2023 02:00,Commercial,308.7816886,18.66586727
04-01-2023 03:00,Commercial,403.9625619,31.06038765
04-01-2023 04:00,Commercial,57.77962014,24.53214363
04-01-2023 05:00,Industrial,297.3580761,30.99025008
04-01-2023 06:00,Industrial,435.9938656,25.110823
04-01-2023 07:00,Commercial,263.3459341,22.54655549
04-01-2023 08:00,Industrial,51.8477913,28.93482
04-01-2023 09:00,Residential,54.95601125,33.01254589
04-01-2023 10:00,Commercial,237.4862168,21.40503461
04-01-2023 11:00,Residential,119.7539003,24.2149627
04-01-2023 12:00,Residential,349.0027957,19.58801253
04-01-2023 13:00,Commercial,368.9596692,18.66818927
04-01-2023 14:00,Industrial,130.045908,30.55780285
04-01-2023 15:00,Residential,449.8399798,19.01328233
04-01-2023 16:00,Commercial,248.8585302,30.86636343
04-01-2023 17:00,Residential,114.2806584,23.58434104
04-01-2023 18:00,Residential,393.9132191,34.90097447
04-01-2023 19:00,Residential,405.488525,18.94682836
04-01-2023 20:00,Residential,337.6829627,16.85955985
04-01-2023 21:00,Industrial,434.0594989,16.50866139
04-01-2023 22:00,Residential,381.8178374,31.70836009
04-01-2023 23:00,Residential,446.9925818,23.75552622
05-01-2023 00:00,Residential,245.2496218,15.06248699
05-01-2023 01:00,Industrial,386.4187076,32.49542725
05-01-2023 02:00,Residential,499.8882035,32.53842014
05-01-2023 03:00,Residential,376.2190389,31.12833348
05-01-2023 04:00,Industrial,101.3827011,19.96636966
05-01-2023 05:00,Industrial,283.2434251,22.4550544
05-01-2023 06:00,Industrial,314.3065061,29.8985245
05-01-2023 07:00,Residential,128.3948038,24.78706251
05-01-2023 08:00,Industrial,483.3012354,18.07653153
05-01-2023 09:00,Industrial,129.0108999,19.85596529
05-01-2023 10:00,Residential,129.9010639,34.45179074
05-01-2023 11:00,Industrial,461.8252121,18.02026235
05-01-2023 12:00,Residential,259.3424449,29.52161513
05-01-2023 13:00,Commercial,78.43472567,24.56036613
05-01-2023 14:00,Industrial,319.184375,29.97203319
05-01-2023 15:00,Commercial,320.8218569,28.22226482
05-01-2023 16:00,Residential,79.02534141,23.78334381
05-01-2023 17:00,Industrial,487.635123,22.07821649
05-01-2023 18:00,Residential,294.8134844,30.08718509
05-01-2023 19:00,Commercial,301.908075,21.46282413
05-01-2023 20:00,Residential,284.0519365,30.7554296
05-01-2023 21:00,Industrial,324.8293008,28.59686133
05-01-2023 22:00,Industrial,168.9348887,26.5533834
05-01-2023 23:00,Commercial,179.2586066,22.3760177
06-01-2023 00:00,Residential,280.1025904,19.10162716
06-01-2023 01:00,Industrial,413.0086346,29.20839602
06-01-2023 02:00,Commercial,72.43905942,16.82698454
06-01-2023 03:00,Industrial,321.5318955,34.41084512
06-01-2023 04:00,Industrial,413.0501641,34.57495829
06-01-2023 05:00,Residential,120.6127724,17.60445232
06-01-2023 06:00,Industrial,56.76014389,17.07870646
06-01-2023 07:00,Residential,190.7209828,23.25433454
06-01-2023 08:00,Industrial,314.664668,34.27366545
06-01-2023 09:00,Commercial,112.227428,23.00621798
06-01-2023 10:00,Industrial,241.7550669,22.27604217
06-01-2023 11:00,Residential,298.5446738,29.07170118
06-01-2023 12:00,Residential,319.4973926,18.57462473
06-01-2023 13:00,Commercial,173.4852745,22.26646967
06-01-2023 14:00,Industrial,230.0133362,20.82614893
06-01-2023 15:00,Industrial,400.2526531,27.03069245
06-01-2023 16:00,Commercial,473.5466124,18.25505772
06-01-2023 17:00,Industrial,437.846149,25.97402511
06-01-2023 18:00,Industrial,303.9275758,32.1509318
06-01-2023 19:00,Residential,234.6317613,25.28341093
06-01-2023 20:00,Industrial,199.8304765,28.66993234
06-01-2023 21:00,Industrial,106.2304547,16.50496035
06-01-2023 22:00,Commercial,97.94806125,23.98011158
06-01-2023 23:00,Commercial,359.7609312,16.89786335
07-01-2023 00:00,Residential,166.9074873,26.98923352
07-01-2023 01:00,Industrial,164.5977589,20.62108742
07-01-2023 02:00,Industrial,499.1877745,20.74531662
07-01-2023 03:00,Industrial,134.566681,16.53533474
07-01-2023 04:00,Residential,116.6268918,21.20475723
07-01-2023 05:00,Residential,94.40835249,25.13354354
07-01-2023 06:00,Commercial,310.9124053,26.69320206
07-01-2023 07:00,Residential,332.5387217,16.33331103
07-01-2023 08:00,Industrial,214.3525668,28.02918371
07-01-2023 09:00,Industrial,290.936001,24.77751522
07-01-2023 10:00,Residential,404.7797889,25.73816016
07-01-2023 11:00,Industrial,418.1468757,31.65593348
07-01-2023 12:00,Industrial,481.0604341,21.84452891
07-01-2023 13:00,Residential,420.9205937,18.48102223
07-01-2023 14:00,Residential,304.1786465,26.03620351
07-01-2023 15:00,Industrial,130.8456346,33.90043835
07-01-2023 16:00,Industrial,94.89360097,25.35739238
07-01-2023 17:00,Industrial,74.53035046,31.63824348
07-01-2023 18:00,Commercial,349.9366243,30.14064109
07-01-2023 19:00,Commercial,413.3913149,25.36661574
07-01-2023 20:00,Commercial,278.9077778,27.95109555
07-01-2023 21:00,Residential,74.62137868,23.13360368
07-01-2023 22:00,Commercial,290.9617586,25.61257378
07-01-2023 23:00,Residential,471.0871677,25.14571511
08-01-2023 00:00,Residential,318.9259359,29.18220726
08-01-2023 01:00,Commercial,414.2423698,23.19962639
08-01-2023 02:00,Commercial,410.0686918,16.99534245
08-01-2023 03:00,Commercial,469.4580949,30.77419046
08-01-2023 04:00,Industrial,396.6029445,28.69706007
08-01-2023 05:00,Commercial,386.4652313,34.00246911
08-01-2023 06:00,Industrial,155.3461992,23.57432352
08-01-2023 07:00,Residential,76.96631989,16.56411314
08-01-2023 08:00,Industrial,282.9197593,17.43237973
08-01-2023 09:00,Commercial,105.9953936,30.46639086
08-01-2023 10:00,Residential,482.9881443,16.35514566
08-01-2023 11:00,Residential,180.4661432,33.1565229
08-01-2023 12:00,Residential,433.8248915,20.63300223
08-01-2023 13:00,Industrial,224.4310813,32.97758081
08-01-2023 14:00,Commercial,195.4374124,30.47013698
08-01-2023 15:00,Residential,470.8213576,32.42402073
08-01-2023 16:00,Residential,213.4951574,19.28079384
08-01-2023 17:00,Residential,225.6295589,26.91386992
08-01-2023 18:00,Industrial,97.74130083,16.87178264
08-01-2023 19:00,Industrial,351.7009994,19.04561535
08-01-2023 20:00,Commercial,179.9777365,21.19804455
08-01-2023 21:00,Industrial,313.5218755,29.81625183
08-01-2023 22:00,Residential,316.1082668,15.49428759
08-01-2023 23:00,Commercial,373.639863,33.06234566
09-01-2023 00:00,Residential,385.3586688,16.41607027
09-01-2023 01:00,Residential,281.5035955,22.52980391
09-01-2023 02:00,Industrial,198.9463764,16.62179257
09-01-2023 03:00,Commercial,426.8529027,30.37935686
09-01-2023 04:00,Industrial,189.4395422,17.82629947
09-01-2023 05:00,Industrial,278.3790925,32.69513821
09-01-2023 06:00,Commercial,230.5636624,25.60443973
09-01-2023 07:00,Residential,434.7852737,33.96945639
09-01-2023 08:00,Residential,244.363339,20.80721826
09-01-2023 09:00,Commercial,223.744635,24.08632304
09-01-2023 10:00,Residential,360.4206618,28.88493925
09-01-2023 11:00,Commercial,321.0984994,31.63826625
09-01-2023 12:00,Commercial,98.26107507,23.42714175
09-01-2023 13:00,Industrial,278.6759629,32.84865077
09-01-2023 14:00,Commercial,380.9652747,17.35974417
09-01-2023 15:00,Industrial,496.4336441,29.17369438
09-01-2023 16:00,Residential,333.1160753,21.96397964
09-01-2023 17:00,Residential,216.6318799,17.02670968
09-01-2023 18:00,Residential,151.7682199,22.73329114
09-01-2023 19:00,Residential,442.7736054,32.60431249
09-01-2023 20:00,Industrial,416.5543455,34.61067743
09-01-2023 21:00,Residential,155.2652694,22.85599714
09-01-2023 22:00,Commercial,140.2844406,32.72832776
09-01-2023 23:00,Commercial,371.8115496,25.19308832
10-01-2023 00:00,Commercial,191.7284279,29.34030075
10-01-2023 01:00,Industrial,187.8794593,15.90742845
10-01-2023 02:00,Residential,118.5306112,26.14623944
10-01-2023 03:00,Residential,168.7889839,16.40323872
10-01-2023 04:00,Residential,242.3784009,20.37235914
10-01-2023 05:00,Industrial,379.7772518,26.33628652
10-01-2023 06:00,Commercial,201.3386425,31.14327533
10-01-2023 07:00,Commercial,197.8719528,26.21787288
10-01-2023 08:00,Residential,178.2109636,33.72383082
10-01-2023 09:00,Commercial,265.2276504,31.20665015
10-01-2023 10:00,Commercial,131.2865141,18.12480292
10-01-2023 11:00,Industrial,268.5338303,22.77916971
10-01-2023 12:00,Industrial,366.8790003,28.36970855
10-01-2023 13:00,Industrial,63.40572681,33.76812063
10-01-2023 14:00,Industrial,54.40072114,34.75431737
10-01-2023 15:00,Residential,83.80530957,30.26372876
10-01-2023 16:00,Industrial,291.0470278,26.47538611
10-01-2023 17:00,Commercial,434.5047874,30.13219379
10-01-2023 18:00,Residential,52.19800971,20.46472839
10-01-2023 19:00,Commercial,471.4975871,20.67206055
10-01-2023 20:00,Commercial,97.82533021,28.08698692
10-01-2023 21:00,Commercial,428.8925876,32.43671153
10-01-2023 22:00,Industrial,267.2846442,34.39618978
10-01-2023 23:00,Industrial,346.7108243,21.82669202
11-01-2023 00:00,Residential,279.807343,30.93107246
11-01-2023 01:00,Residential,264.6717013,32.03061611
11-01-2023 02:00,Industrial,425.7047428,27.46346486
11-01-2023 03:00,Commercial,390.1488708,21.95183764
11-01-2023 04:00,Residential,267.5310064,27.38177131
11-01-2023 05:00,Industrial,100.2361682,26.68897809
11-01-2023 06:00,Industrial,101.9313317,27.13051012
11-01-2023 07:00,Industrial,410.6927573,27.38520428
11-01-2023 08:00,Commercial,288.2257796,31.94116382
11-01-2023 09:00,Industrial,266.7151131,18.40163027
11-01-2023 10:00,Industrial,356.2550786,22.34587895
11-01-2023 11:00,Industrial,436.4787125,26.72003455
11-01-2023 12:00,Industrial,332.992915,20.66655477
11-01-2023 13:00,Residential,393.2815561,34.56306244
11-01-2023 14:00,Residential,394.3717359,20.26300519
11-01-2023 15:00,Industrial,210.317652,24.39257761
11-01-2023 16:00,Commercial,173.337438,32.54730091
11-01-2023 17:00,Residential,410.5238302,16.60127325
11-01-2023 18:00,Industrial,219.7304563,31.41376004
11-01-2023 19:00,Residential,456.5012029,26.42016738
11-01-2023 20:00,Residential,81.36081353,15.63604082
11-01-2023 21:00,Commercial,76.19788043,33.05825784
11-01-2023 22:00,Industrial,467.151872,15.78393671
11-01-2023 23:00,Industrial,341.8047114,25.30435593
12-01-2023 00:00,Commercial,220.8197104,15.98062493
12-01-2023 01:00,Commercial,389.7771867,16.42400197
12-01-2023 02:00,Industrial,352.5470645,32.74408629
12-01-2023 03:00,Industrial,289.0404711,30.31651094
12-01-2023 04:00,Commercial,94.4930042,18.93882346
12-01-2023 05:00,Residential,415.4808143,27.40935946
12-01-2023 06:00,Residential,439.7104358,30.89359137
12-01-2023 07:00,Commercial,127.4759098,32.79181283
12-01-2023 08:00,Residential,432.7302434,24.36613854
12-01-2023 09:00,Commercial,445.03129,32.94999755
12-01-2023 10:00,Residential,297.2428755,25.15700145
12-01-2023 11:00,Residential,345.2805663,28.76456084
12-01-2023 12:00,Industrial,222.006794,34.58058719
12-01-2023 13:00,Industrial,176.8062414,19.71903578
12-01-2023 14:00,Residential,374.8924161,18.37042552
12-01-2023 15:00,Residential,437.8438171,21.8403765
12-01-2023 16:00,Industrial,344.3348988,18.28798045
12-01-2023 17:00,Industrial,280.2157748,20.68325611
12-01-2023 18:00,Industrial,121.5161451,29.85970647
12-01-2023 19:00,Commercial,74.05642067,24.55048072
12-01-2023 20:00,Residential,250.5613056,22.50082589
12-01-2023 21:00,Industrial,72.20730366,22.37448011
12-01-2023 22:00,Residential,306.2005844,18.8905995
12-01-2023 23:00,Commercial,222.2281361,23.94822909
13-01-2023 00:00,Commercial,390.7351039,27.49271117
13-01-2023 01:00,Industrial,187.5418236,17.78309669
13-01-2023 02:00,Commercial,316.8422154,34.45625723
13-01-2023 03:00,Residential,291.9575848,23.86562353
13-01-2023 04:00,Industrial,52.12059149,33.95921834
13-01-2023 05:00,Residential,82.57522922,17.69317853
13-01-2023 06:00,Residential,180.6656956,30.34431906
13-01-2023 07:00,Commercial,447.0057865,27.35276101
13-01-2023 08:00,Commercial,116.1567297,31.40128239
13-01-2023 09:00,Commercial,369.9024487,27.01355846
13-01-2023 10:00,Commercial,488.0149548,34.25673266
13-01-2023 11:00,Commercial,405.7553987,27.53863662
13-01-2023 12:00,Industrial,159.3254128,30.69208251
13-01-2023 13:00,Residential,458.7643672,32.55163545
13-01-2023 14:00,Residential,91.89822043,29.29166942
13-01-2023 15:00,Residential,260.6638738,25.48473313
13-01-2023 16:00,Residential,449.3938585,20.45634158
13-01-2023 17:00,Commercial,338.5695692,32.08985227
13-01-2023 18:00,Residential,236.1400541,24.61156505
13-01-2023 19:00,Industrial,181.76579,27.41416453
13-01-2023 20:00,Industrial,218.7947324,16.58453076
13-01-2023 21:00,Residential,279.0238015,24.94702646
13-01-2023 22:00,Residential,193.5697684,28.96315288
13-01-2023 23:00,Industrial,486.0355379,26.6814382
14-01-2023 00:00,Industrial,469.8849439,23.97109712
14-01-2023 01:00,Commercial,441.8021607,19.46854633
14-01-2023 02:00,Industrial,239.823426,21.193404
14-01-2023 03:00,Commercial,361.0857962,29.01248716
14-01-2023 04:00,Commercial,456.2731882,19.48381398
14-01-2023 05:00,Commercial,432.6932695,27.43453231
14-01-2023 06:00,Commercial,236.4471563,26.79475225
14-01-2023 07:00,Commercial,100.5737222,34.40834959
14-01-2023 08:00,Residential,84.03366373,16.21563685
14-01-2023 09:00,Industrial,309.6788204,17.16245215
14-01-2023 10:00,Commercial,339.1825708,25.12166931
14-01-2023 11:00,Industrial,432.4291721,25.54219651
14-01-2023 12:00,Industrial,181.6317592,15.79855318
14-01-2023 13:00,Commercial,125.3617207,31.51710842
14-01-2023 14:00,Residential,220.5526249,24.89446996
14-01-2023 15:00,Commercial,209.1088056,21.93287493
14-01-2023 16:00,Residential,109.6110293,21.37707541
14-01-2023 17:00,Industrial,352.5271936,32.22814363
14-01-2023 18:00,Residential,278.9113733,18.93465733
14-01-2023 19:00,Residential,374.5052403,18.20835411
14-01-2023 20:00,Residential,208.7110041,19.26357058
14-01-2023 21:00,Industrial,196.5659952,27.50045095
14-01-2023 22:00,Industrial,262.6591339,31.21861711
14-01-2023 23:00,Residential,444.8333054,21.61957388
15-01-2023 00:00,Residential,68.12658803,18.46923996
15-01-2023 01:00,Commercial,412.1747678,19.18388335
15-01-2023 02:00,Residential,216.0444257,27.38367557
15-01-2023 03:00,Commercial,434.5785616,19.92070452
15-01-2023 04:00,Residential,410.991354,32.54560463
15-01-2023 05:00,Commercial,206.9425613,17.07782709
15-01-2023 06:00,Industrial,362.2444409,15.64737068
15-01-2023 07:00,Residential,121.8347405,16.76756492
15-01-2023 08:00,Residential,453.3266985,31.91286241
15-01-2023 09:00,Residential,232.020979,28.02459039
15-01-2023 10:00,Residential,255.0315269,34.15489266
15-01-2023 11:00,Commercial,367.591573,21.72593083
15-01-2023 12:00,Residential,419.3781065,19.25356256
15-01-2023 13:00,Industrial,156.3542345,26.23950479
15-01-2023 14:00,Industrial,347.6075629,25.75656558
15-01-2023 15:00,Residential,226.3991198,26.82047976
15-01-2023 16:00,Industrial,215.9163158,21.95067725
15-01-2023 17:00,Residential,360.5116208,15.1179388
15-01-2023 18:00,Residential,224.2324734,15.70063306
15-01-2023 19:00,Industrial,205.7488251,28.27652923
15-01-2023 20:00,Residential,426.1497837,25.46516096
15-01-2023 21:00,Industrial,95.57425572,31.42022519
15-01-2023 22:00,Commercial,354.1516803,21.00819718
15-01-2023 23:00,Residential,161.9264272,31.30944474
16-01-2023 00:00,Commercial,56.97420882,23.50982827
16-01-2023 01:00,Industrial,125.043921,16.93396771
16-01-2023 02:00,Commercial,322.9976884,34.55823125
16-01-2023 03:00,Commercial,369.1072362,25.23871858
16-01-2023 04:00,Industrial,59.4760026,27.58957028
16-01-2023 05:00,Commercial,66.39144949,28.41594373
16-01-2023 06:00,Commercial,456.1439517,22.24824504
16-01-2023 07:00,Industrial,82.98761815,29.9505664
16-01-2023 08:00,Commercial,452.3819714,32.40532931
16-01-2023 09:00,Industrial,152.6746612,22.74373953
16-01-2023 10:00,Commercial,383.0080101,28.14001773
16-01-2023 11:00,Industrial,189.379962,30.14247648
16-01-2023 12:00,Industrial,436.4384115,18.80251795
16-01-2023 13:00,Commercial,365.2046894,21.65192169
16-01-2023 14:00,Commercial,230.8160564,17.17591693
16-01-2023 15:00,Commercial,84.33610438,27.04416928
16-01-2023 16:00,Residential,379.7150827,31.01875392
16-01-2023 17:00,Residential,327.5981402,27.21677313
16-01-2023 18:00,Residential,51.31027303,18.59567662
16-01-2023 19:00,Industrial,54.23893519,25.92736982
16-01-2023 20:00,Commercial,413.9568379,31.69868297
16-01-2023 21:00,Industrial,166.7298825,21.05449592
16-01-2023 22:00,Residential,336.2601505,31.65303005
16-01-2023 23:00,Commercial,254.3964889,30.69246568
17-01-2023 00:00,Industrial,438.5435065,15.43481616
17-01-2023 01:00,Commercial,462.6325009,19.78909628
17-01-2023 02:00,Industrial,498.5634707,25.85884812
17-01-2023 03:00,Commercial,119.1578611,29.3523474
17-01-2023 04:00,Residential,438.3338209,32.61061051
17-01-2023 05:00,Residential,169.7096195,27.82084637
17-01-2023 06:00,Commercial,315.8671437,22.60688342
17-01-2023 07:00,Industrial,277.5977752,18.69254413
17-01-2023 08:00,Residential,58.09465921,30.20071711
17-01-2023 09:00,Residential,469.747076,19.13563119
17-01-2023 10:00,Residential,85.24717482,28.90861043
17-01-2023 11:00,Commercial,359.6985137,18.62423235
17-01-2023 12:00,Commercial,403.2530763,16.82107701
17-01-2023 13:00,Industrial,407.8795321,20.02200447
17-01-2023 14:00,Industrial,110.9725335,20.69859611
17-01-2023 15:00,Industrial,251.4064777,27.94418269
17-01-2023 16:00,Commercial,423.2429917,18.21766735
17-01-2023 17:00,Commercial,186.2056447,33.60613826
17-01-2023 18:00,Industrial,260.4869039,26.08723373
17-01-2023 19:00,Industrial,172.7572517,24.81863462
17-01-2023 20:00,Commercial,258.598138,23.69389029
17-01-2023 21:00,Industrial,449.5270652,26.33202694
17-01-2023 22:00,Residential,254.805904,15.44893934
17-01-2023 23:00,Commercial,300.1604077,34.80172749
18-01-2023 00:00,Industrial,231.7893275,26.15048752
18-01-2023 01:00,Commercial,257.0527324,15.70390004
18-01-2023 02:00,Residential,56.82838957,26.79955209
18-01-2023 03:00,Commercial,177.6854795,23.74157517
18-01-2023 04:00,Commercial,246.4617748,15.48075393
18-01-2023 05:00,Commercial,335.2086392,33.48857504
18-01-2023 06:00,Commercial,252.5233687,15.21133744
18-01-2023 07:00,Residential,202.0176695,26.55743354
18-01-2023 08:00,Commercial,224.6444309,34.23581495
18-01-2023 09:00,Commercial,159.0319981,19.75208994
18-01-2023 10:00,Industrial,466.0224272,20.08358148
18-01-2023 11:00,Commercial,284.7844516,15.00846257
18-01-2023 12:00,Industrial,56.03425424,16.32702344
18-01-2023 13:00,Residential,58.75081629,15.89776823
18-01-2023 14:00,Residential,487.8327357,31.45312567
18-01-2023 15:00,Residential,149.6529011,31.7347514
18-01-2023 16:00,Residential,412.52373,29.53400168
18-01-2023 17:00,Industrial,76.2238857,22.05490025
18-01-2023 18:00,Commercial,464.5232315,31.425089
18-01-2023 19:00,Residential,443.4876517,25.7954904
18-01-2023 20:00,Commercial,306.9919231,21.08620553
18-01-2023 21:00,Industrial,54.04939578,23.74553538
18-01-2023 22:00,Industrial,166.0148933,16.3153554
18-01-2023 23:00,Industrial,233.0701913,33.89817373
19-01-2023 00:00,Residential,257.0288525,27.38232835
19-01-2023 01:00,Commercial,183.9554414,29.6246829
19-01-2023 02:00,Commercial,64.82654071,28.53166741
19-01-2023 03:00,Commercial,315.5573327,28.35499969
19-01-2023 04:00,Industrial,285.8696005,15.34521971
19-01-2023 05:00,Residential,177.3502859,25.5074256
19-01-2023 06:00,Industrial,67.08918541,31.43420457
19-01-2023 07:00,Industrial,497.5673842,15.89037703
19-01-2023 08:00,Commercial,266.8937841,34.12331368
19-01-2023 09:00,Industrial,390.2019088,23.48319366
19-01-2023 10:00,Commercial,253.5413158,20.79790984
19-01-2023 11:00,Residential,69.42663089,25.63642723
19-01-2023 12:00,Commercial,189.3203353,31.02428376
19-01-2023 13:00,Residential,194.0495635,24.49510124
19-01-2023 14:00,Commercial,427.2588068,27.90211353
19-01-2023 15:00,Industrial,344.4034901,24.99828776
19-01-2023 16:00,Industrial,173.9434566,27.62544513
19-01-2023 17:00,Residential,485.4829796,17.7606183
19-01-2023 18:00,Residential,194.6938246,15.77326772
19-01-2023 19:00,Residential,499.2053116,17.73802811
19-01-2023 20:00,Commercial,498.2736619,20.71676289
19-01-2023 21:00,Commercial,136.044733,20.06712125
19-01-2023 22:00,Residential,190.7335023,27.30350699
19-01-2023 23:00,Industrial,268.7198893,24.11778848
20-01-2023 00:00,Commercial,348.845302,15.77623962
20-01-2023 01:00,Commercial,287.6213521,15.69731813
20-01-2023 02:00,Commercial,486.2486611,16.81176004
20-01-2023 03:00,Residential,375.7951239,22.06162315
20-01-2023 04:00,Residential,145.4201822,15.12365902
20-01-2023 05:00,Residential,97.2938976,24.87974531
20-01-2023 06:00,Residential,359.7805808,22.21339329
20-01-2023 07:00,Residential,121.3035981,26.10882605
20-01-2023 08:00,Industrial,404.4545782,29.41650456
20-01-2023 09:00,Industrial,189.9665003,20.01945631
20-01-2023 10:00,Residential,197.1019684,18.14167295
20-01-2023 11:00,Commercial,54.85927658,20.56107112
20-01-2023 12:00,Residential,365.4550702,15.03526364
20-01-2023 13:00,Industrial,100.9713889,17.40025911
20-01-2023 14:00,Industrial,397.7962599,30.01660727
20-01-2023 15:00,Commercial,271.3405199,19.45613685
20-01-2023 16:00,Industrial,402.9259167,34.88599268
20-01-2023 17:00,Residential,312.7669426,18.35663043
20-01-2023 18:00,Commercial,87.09497241,30.77543431
20-01-2023 19:00,Residential,394.5435515,29.10088944
20-01-2023 20:00,Residential,81.4097682,21.44264286
20-01-2023 21:00,Commercial,265.4157743,21.61478287
20-01-2023 22:00,Residential,127.5571464,26.27103162
20-01-2023 23:00,Industrial,388.5508301,32.04748195
21-01-2023 00:00,Residential,460.2160525,22.72373888
21-01-2023 01:00,Commercial,299.3567735,16.22359762
21-01-2023 02:00,Commercial,287.2162824,22.48838354
21-01-2023 03:00,Commercial,393.7834383,19.14625346
21-01-2023 04:00,Residential,52.28546584,33.78414034
21-01-2023 05:00,Commercial,462.9913892,28.94548693
21-01-2023 06:00,Commercial,138.8519677,16.01665328
21-01-2023 07:00,Residential,492.8534977,20.85977075
21-01-2023 08:00,Industrial,381.3142766,16.0043193
21-01-2023 09:00,Residential,398.4130165,31.60033341
21-01-2023 10:00,Commercial,345.2913412,33.12592804
21-01-2023 11:00,Commercial,262.2484323,17.24559212
21-01-2023 12:00,Residential,307.232462,23.80580092
21-01-2023 13:00,Industrial,70.88129871,33.63766564
21-01-2023 14:00,Commercial,330.7817792,17.90423373
21-01-2023 15:00,Commercial,331.7441459,20.83807181
21-01-2023 16:00,Commercial,451.0403588,21.085493
21-01-2023 17:00,Residential,277.5453608,15.60116624
21-01-2023 18:00,Commercial,84.71496834,15.72546469
21-01-2023 19:00,Industrial,187.7881642,34.05585654
21-01-2023 20:00,Commercial,345.0332355,26.42185218
21-01-2023 21:00,Commercial,157.6664882,21.13296643
21-01-2023 22:00,Industrial,176.2375198,22.57349321
21-01-2023 23:00,Commercial,419.2110574,29.29685858
22-01-2023 00:00,Residential,312.9438793,22.33034407
22-01-2023 01:00,Residential,278.8373443,19.55520806
